product_fullName,product_url,text,cleaned_text,review_rating,review_date
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=1,Awesome The package was well packed and it is working great.Thank you so much.??????,"['awesome', 'package', 'well', 'packed', 'working', 'great.thank', 'much.']",positive,"Nov, 2022"
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=1,Fabulous! Used second hand prosessor but very powerful value for money ????,"['fabulous', 'used', 'second', 'hand', 'prosessor', 'powerful', 'value', 'money']",positive,"Jan, 2023"
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=1,Mind-blowing purchase Working like charm... very high end cpu... makes your pc super fast.... such a low price thank you...,"['mind-blowing', 'purchase', 'working', 'like', 'charm', 'high', 'end', 'cpu', 'makes', 'pc', 'super', 'fast', 'low', 'price', 'thank']",positive,"Feb, 2023"
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=1,Wonderful Working good,"['wonderful', 'working', 'good']",positive,7 months ago
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=1,Just wow! Best,"['wow', 'best']",positive,"Jun, 2023"
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=1,Decent product Genuine productPerformance good,"['decent', 'product', 'genuine', 'productperformance', 'good']",positive,6 months ago
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=1,Awesome Good processor nice,"['awesome', 'good', 'processor', 'nice']",positive,6 months ago
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=1,Terrific purchase Good Product,"['terrific', 'purchase', 'good', 'product']",positive,6 months ago
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=1,Decent product Working properly,"['decent', 'product', 'working', 'properly']",positive,7 months ago
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=1,Brilliant awesome performance ??,"['brilliant', 'awesome', 'performance']",positive,7 months ago
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=2,Classy product Super se v upare,"['classy', 'product', 'super', 'se', 'v', 'upare']",positive,8 months ago
intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfbu62dhmuwxpz?page=2,Highly recommended Nice,"['highly', 'recommended', 'nice']",positive,10 months ago
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=1,"Awesome The processor is really good for people with lga1155 motherboards, who are looking to buy a graphics card for 1080p gaming. It will save your cost for motherboard, which you can use on your graphics card as well as provides enough punch with 4 cores to your system to run AAA games. One of the main disadvantage is that it does not come with hyperthreading which is available at i7 3770 but it costs double the money.","['awesome', 'processor', 'really', 'good', 'people', 'lga1155', 'motherboards', 'looking', 'buy', 'graphics', 'card', '1080p', 'gaming', 'save', 'cost', 'motherboard', 'use', 'graphics', 'card', 'well', 'provides', 'enough', 'punch', 'cores', 'system', 'run', 'aaa', 'games', 'one', 'main', 'disadvantage', 'come', 'hyperthreading', 'available', 'i7', 'costs', 'double', 'money']",positive,"Feb, 2020"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=1,Brilliant purchase product is working like a brand a new cpu.,"['brilliant', 'purchase', 'product', 'working', 'like', 'brand', 'new', 'cpu']",positive,"Jan, 2020"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=1,Brilliant 100% Satisfaction ! Thank you very much !,"['brilliant', 'satisfaction', 'thank', 'much']",positive,"Oct, 2020"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=1,Awesome terific purchade. great product,"['awesome', 'terific', 'purchade', 'great', 'product']",positive,"Oct, 2019"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=1,"A good processor for this price. It's been around 2 months since i bought this processor. I received a genuine processor from the seller. I bought a H61 Gigabyte Motherboard separately for this processor which costed around Rs. 5000/-. It's been working good so far. No complaints. I did not face any issue like the others who had mentioned that the processor is slow etc. The processor is very fast. May be it's because i have an SSD, A Discrete Graphics Card and a 8 GB RAM coupled with a CPU cooler.Advice would be to go fo...","['good', 'processor', 'price', ""'s"", 'around', 'months', 'since', 'bought', 'processor', 'received', 'genuine', 'processor', 'seller', 'bought', 'h61', 'gigabyte', 'motherboard', 'separately', 'processor', 'costed', 'around', 'rs', '5000/-', ""'s"", 'working', 'good', 'far', 'complaints', 'face', 'issue', 'like', 'others', 'mentioned', 'processor', 'slow', 'etc', 'processor', 'fast', 'may', ""'s"", 'ssd', 'discrete', 'graphics', 'card', 'gb', 'ram', 'coupled', 'cpu', 'cooler.advice', 'would', 'go', 'fo']",positive,"Dec, 2019"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=1,"3RD GENERATION POWER superb performance,very speed,good for multitaskingpaired it with intel executive series motherboard,system start in 35 secondsi am a gamer,played all games in high settings no lag,very good for gaming,played nfs mst wanted 2,hitman absoltn,far cry3,cod black ops2,assasin 3 etcplayed gta4 and installed assasin creed 3 in same time,not a single lag.paired it with 8 gb corsair ram and nvidia gtx 650 1gb.i use cooler master hyper 101 processor fan,it never crosses 58 degree temp maxGIVES T...","['3rd', 'generation', 'power', 'superb', 'performance', 'speed', 'good', 'multitaskingpaired', 'intel', 'executive', 'series', 'motherboard', 'system', 'start', 'secondsi', 'gamer', 'played', 'games', 'high', 'settings', 'lag', 'good', 'gaming', 'played', 'nfs', 'mst', 'wanted', 'hitman', 'absoltn', 'far', 'cry3', 'cod', 'black', 'ops2', 'assasin', 'etcplayed', 'gta4', 'installed', 'assasin', 'creed', 'time', 'single', 'lag.paired', 'gb', 'corsair', 'ram', 'nvidia', 'gtx', '1gb.i', 'use', 'cooler', 'master', 'hyper', 'processor', 'fan', 'never', 'crosses', 'degree', 'temp', 'maxgives']",positive,"Feb, 2013"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=1,Super! The processor is really good..??????,"['super', 'processor', 'really', 'good.']",positive,"Feb, 2020"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=1,"Terrific purchase Hii,I am using this cpu in my secondary desktop pc, the cpu is very good as its price, i knw this cup is older but if you need this type of speed in latest cpu in 2020 than you have to spend about 10k.. And my suggestion is pair this cup with 1050 ti with 4x4 8GB of ram and any 250 GB SSD... You can get 60FPS Gaming Experience","['terrific', 'purchase', 'hii', 'using', 'cpu', 'secondary', 'desktop', 'pc', 'cpu', 'good', 'price', 'knw', 'cup', 'older', 'need', 'type', 'speed', 'latest', 'cpu', 'spend', '10k', 'suggestion', 'pair', 'cup', 'ti', '4x4', '8gb', 'ram', 'gb', 'ssd', 'get', '60fps', 'gaming', 'experience']",positive,"Jul, 2020"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=1,Must buy! Very good seller. I ordered 3 pcs this processor. Thanks to seller that he send me all good and best. No problem. Best working.. Any one can buy from here.. 5***** seller. Being impress i am ordering more one.. Thanks to seller and flipkart too..,"['must', 'buy', 'good', 'seller', 'ordered', 'pcs', 'processor', 'thanks', 'seller', 'send', 'good', 'best', 'problem', 'best', 'working', 'one', 'buy', 'seller', 'impress', 'ordering', 'one', 'thanks', 'seller', 'flipkart']",positive,"Nov, 2019"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=1,Terrific Working ok,"['terrific', 'working', 'ok']",positive,"Oct, 2020"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=2,Awesome Working very well,"['awesome', 'working', 'well']",positive,"Oct, 2021"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=2,"Worth the money The processor is good enough to play new gen games and it handles cpu hungry soft-wares with ease.... packing was decent. I'm gonna give it a thumbs up, u can definitely buy it.","['worth', 'money', 'processor', 'good', 'enough', 'play', 'new', 'gen', 'games', 'handles', 'cpu', 'hungry', 'soft-wares', 'ease', 'packing', 'decent', ""'m"", 'gon', 'na', 'give', 'thumbs', 'u', 'definitely', 'buy']",positive,"Jul, 2020"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=2,Really Nice Powerful processor and good for gaming with gtx 1650 above this graphics card it would be bottlenecked works like new one with high power management setting but i didn't get thermal paste,"['really', 'nice', 'powerful', 'processor', 'good', 'gaming', 'gtx', 'graphics', 'card', 'would', 'bottlenecked', 'works', 'like', 'new', 'one', 'high', 'power', 'management', 'setting', ""n't"", 'get', 'thermal', 'paste']",positive,"Jun, 2020"
intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-3-4-ghz-upto-3-8-lga-1155-socket-4-cores-threads-6-mb-smart-cache-desktop-processor/product-reviews/itmdcvv2bbstzq8g?page=2,Worth every penny Excellent product working great and nicely packed and heatsink compound was also provided by seller 5+ starts,"['worth', 'every', 'penny', 'excellent', 'product', 'working', 'great', 'nicely', 'packed', 'heatsink', 'compound', 'also', 'provided', 'seller', '5+', 'starts']",positive,"Sep, 2021"
intel-g5905-3-5-ghz-lga-1200-socket-2-cores-desktop-laptop-processor,https://www.flipkart.com/intel-g5905-3-5-ghz-lga-1200-socket-2-cores-desktop-laptop-processor/product-reviews/itme1a2e0d30edb4?page=1,Must buy! I bought this for my NAS build as a temporary measure but it's handling NAS load exceptionally well with few exceptions.,"['must', 'buy', 'bought', 'nas', 'build', 'temporary', 'measure', ""'s"", 'handling', 'nas', 'load', 'exceptionally', 'well', 'exceptions']",positive,5 months ago
intel-g5905-3-5-ghz-lga-1200-socket-2-cores-desktop-laptop-processor,https://www.flipkart.com/intel-g5905-3-5-ghz-lga-1200-socket-2-cores-desktop-laptop-processor/product-reviews/itme1a2e0d30edb4?page=1,"Best in the market! I am shocked, Flipkart delivered in just 16 hours.. Also the prosessor is very good ??,","['best', 'market', 'shocked', 'flipkart', 'delivered', 'hours', 'also', 'prosessor', 'good']",positive,7 months ago
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=1,Awesome Processor was nice and too good in this price point and for sure you can go with it.If you have motherboard like g41(lga 775)Packaging was also very good but I will recommend you to pls check the processor once in the front of the delivery guy about it conditions if it's not looking good pls donot take the product.Order it again The product i received was good and nice completely looking like new.I'm very happy with the purchase.,"['awesome', 'processor', 'nice', 'good', 'price', 'point', 'sure', 'go', 'it.if', 'motherboard', 'like', 'g41', 'lga', 'packaging', 'also', 'good', 'recommend', 'pls', 'check', 'processor', 'front', 'delivery', 'guy', 'conditions', ""'s"", 'looking', 'good', 'pls', 'donot', 'take', 'product.order', 'product', 'received', 'good', 'nice', 'completely', 'looking', 'like', 'new.i', ""'m"", 'happy', 'purchase']",positive,"Nov, 2020"
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=1,"Very Good It's really a good product, working perfectly with my intel DG31PR motherboard and no need for formatting pc after installation, sellers provide me jenuine (2nd or 3rd hand whatever it is)good product.","['good', ""'s"", 'really', 'good', 'product', 'working', 'perfectly', 'intel', 'dg31pr', 'motherboard', 'need', 'formatting', 'pc', 'installation', 'sellers', 'provide', 'jenuine', '2nd', '3rd', 'hand', 'whatever', 'good', 'product']",positive,"May, 2023"
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=1,Did not meet expectations Old product,"['meet', 'expectations', 'old', 'product']",negative,2 months ago
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=1,Terrific Nice products,"['terrific', 'nice', 'products']",positive,2 months ago
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=1,Super! +5 stars for providing thermal paste with the processor otherwise it would have cost Rs.200-300 more. The processor is working as intended. I benchmarked both my previous (C2D E4300) and this processor (overclocked to 3.3 Ghz) on Cinebench R23 and the results are in the images I've uploaded.,"['super', '+5', 'stars', 'providing', 'thermal', 'paste', 'processor', 'otherwise', 'would', 'cost', 'rs.200-300', 'processor', 'working', 'intended', 'benchmarked', 'previous', 'c2d', 'e4300', 'processor', 'overclocked', '3.3', 'ghz', 'cinebench', 'r23', 'results', 'images', ""'ve"", 'uploaded']",positive,3 months ago
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=1,"Utterly Disappointed My money was wasted it's bad, not working ????Can't even change it??","['utterly', 'disappointed', 'money', 'wasted', ""'s"", 'bad', 'working', 'ca', ""n't"", 'even', 'change']",negative,6 months ago
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=1,Perfect product! Although many scratches but works perfectly,"['perfect', 'product', 'although', 'many', 'scratches', 'works', 'perfectly']",positive,7 months ago
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=1,"Excellent Awesome! it's very good products it's change my Computer experience, I recommended it","['excellent', 'awesome', ""'s"", 'good', 'products', ""'s"", 'change', 'computer', 'experience', 'recommended']",positive,7 months ago
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=1,"Nice product It is good, working ok, though it was old but working properly..","['nice', 'product', 'good', 'working', 'ok', 'though', 'old', 'working', 'properly']",positive,8 months ago
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=1,Must buy! Working,"['must', 'buy', 'working']",positive,11 months ago
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=2,Must buy! nice product...i installed just .......,"['must', 'buy', 'nice', 'product.i', 'installed']",positive,"Oct, 2020"
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=2,"Pretty good Bought it a month ago, working fine without any issues. Packaging was decent btw.","['pretty', 'good', 'bought', 'month', 'ago', 'working', 'fine', 'without', 'issues', 'packaging', 'decent', 'btw']",positive,"Oct, 2020"
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=2,Pretty good Good product,"['pretty', 'good', 'good', 'product']",positive,"Sep, 2020"
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=2,Great product Nice ??????,"['great', 'product', 'nice']",positive,"Sep, 2020"
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=2,Worth the money Full support with g41 ddr3 dual channel,"['worth', 'money', 'full', 'support', 'g41', 'ddr3', 'dual', 'channel']",positive,"Sep, 2020"
intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor,https://www.flipkart.com/intel-e8400-2-9-ghz-lga-775-socket-2-cores-desktop-processor/product-reviews/itmd8w4zdpc49ux3?page=2,Just okay Good..,"['okay', 'good']",positive,"Jul, 2020"
intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm3442fcc55144c?page=1,Nice product Processor is working very good . Get that processor during big bilion day sell price is worth . I also tested some low end games as well as for my development purpose that processor is good.Processor is come without box.but packaging quality is good.along with i5 3570 was written on the processor.,"['nice', 'product', 'processor', 'working', 'good', 'get', 'processor', 'big', 'bilion', 'day', 'sell', 'price', 'worth', 'also', 'tested', 'low', 'end', 'games', 'well', 'development', 'purpose', 'processor', 'good.processor', 'come', 'without', 'box.but', 'packaging', 'quality', 'good.along', 'i5', 'written', 'processor']",positive,"Nov, 2020"
intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm3442fcc55144c?page=1,Classy product Very good processor. Works fine on my pc. I am getting 45 fps in gta 5 with gt 730 and 10gb ram under high settings. And also 40 to 60 fps in fortnite under high settings. And 150 to 190 fps in valorant under normal settings. Its realy amazing,"['classy', 'product', 'good', 'processor', 'works', 'fine', 'pc', 'getting', 'fps', 'gta', 'gt', '10gb', 'ram', 'high', 'settings', 'also', 'fps', 'fortnite', 'high', 'settings', 'fps', 'valorant', 'normal', 'settings', 'realy', 'amazing']",positive,"Sep, 2022"
intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm3442fcc55144c?page=1,"Wonderful The processor seems to be working fine. It's a used so don't expect a brand new packaging. Seller should mention refurbished product. Working fine as of now, been around 5-6 days.","['wonderful', 'processor', 'seems', 'working', 'fine', ""'s"", 'used', ""n't"", 'expect', 'brand', 'new', 'packaging', 'seller', 'mention', 'refurbished', 'product', 'working', 'fine', 'around', '5-6', 'days']",positive,"Aug, 2020"
intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm3442fcc55144c?page=1,Best in the market! this is too goodfor gamingby itOLD IS GOLDABOVE 150 F.P.S IN GTA5,"['best', 'market', 'goodfor', 'gamingby', 'itold', 'goldabove', 'f.p.s', 'gta5']",positive,"Feb, 2021"
intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm3442fcc55144c?page=1,Must buy! Good performance,"['must', 'buy', 'good', 'performance']",positive,"Nov, 2022"
intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm3442fcc55144c?page=1,Value-for-money Processor is overclocked. Working fine for now. Let's see what happens,"['value-for-money', 'processor', 'overclocked', 'working', 'fine', 'let', ""'s"", 'see', 'happens']",positive,"May, 2022"
intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm3442fcc55144c?page=1,"Nice product Nice performance, but delivery time need better","['nice', 'product', 'nice', 'performance', 'delivery', 'time', 'need', 'better']",positive,"Dec, 2020"
intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-core-i5-3570-best-performance-3rd-generation-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itm3442fcc55144c?page=1,Good choice Good,"['good', 'choice', 'good']",positive,"Sep, 2022"
intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itmeb32256edde70?page=1,Best in the market! Good packing Sealed Working Good,"['best', 'market', 'good', 'packing', 'sealed', 'working', 'good']",positive,"Feb, 2022"
intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itmeb32256edde70?page=1,Awesome Nice processor with fan. Also it comes with inbuilt Graphics card so u don't need to install a graphic card.,"['awesome', 'nice', 'processor', 'fan', 'also', 'comes', 'inbuilt', 'graphics', 'card', 'u', ""n't"", 'need', 'install', 'graphic', 'card']",positive,"Oct, 2022"
intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itmeb32256edde70?page=1,"Does the job Best but it's not 4.4 GHz, it's only 3.7ghz","['job', 'best', ""'s"", '4.4', 'ghz', ""'s"", '3.7ghz']",positive,"Oct, 2022"
intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itmeb32256edde70?page=1,Fabulous! Awesome product and can cpu system core fast and multitask,"['fabulous', 'awesome', 'product', 'cpu', 'system', 'core', 'fast', 'multitask']",positive,"Aug, 2022"
intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itmeb32256edde70?page=1,Worth the money Product is good office use,"['worth', 'money', 'product', 'good', 'office', 'use']",positive,1 month ago
intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor,https://www.flipkart.com/intel-i3-10105-4-4-ghz-upto-lga-1200-socket-4-cores-8-threads-desktop-processor/product-reviews/itmeb32256edde70?page=1,"Terrific purchase Orignal product, working very fast","['terrific', 'purchase', 'orignal', 'product', 'working', 'fast']",positive,"Mar, 2023"
