product_id,product_url,product_name,product_fullName,review_date,year,text,cleaned_text,review_rating,category
516988,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU-400GHz,3 years ago.,2021,"Good 8700k with new name and less changes of poor overclocking, limited numbers add bit of exclusivity. Bought not for performance, but because it is a gimmick.","['good', '8700k', 'new', 'name', 'less', 'changes', 'poor', 'overclocking', 'limited', 'numbers', 'add', 'bit', 'exclusivity', 'bought', 'performance', 'gimmick']",positive,1
516988,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU-400GHz,3 years ago.,2021,"Excellent Great chip, got lucky and found one just after release. Its been sitting on my Apex X from day one and auto clocked itself at 5.0GHZ all cores on first boot. Since than it been at 5.2 GHZ all cores stable. But sadly some drivers dont quiet play ball much above 5.24GHZ. The 280MM water cooler does great job at keeping the temps in check. Worth every penny I paid.","['excellent', 'great', 'chip', 'got', 'lucky', 'found', 'one', 'release', 'sitting', 'apex', 'x', 'day', 'one', 'auto', 'clocked', '5.0ghz', 'cores', 'first', 'boot', 'since', '5.2', 'ghz', 'cores', 'stable', 'sadly', 'drivers', 'dont', 'quiet', 'play', 'ball', 'much', '5.24ghz', '280mm', 'water', 'cooler', 'great', 'job', 'keeping', 'temps', 'check', 'worth', 'every', 'penny', 'paid']",positive,1
516988,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU-400GHz,3 years ago.,2021,Good nan,"['good', 'nan']",positive,1
516988,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU-400GHz,3 years ago.,2021,Excellent i am using this one for 2 years and there is only 4% diference from 10900K,"['excellent', 'using', 'one', 'years', 'diference', '10900k']",negative,0
516988,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU-400GHz,3 years ago.,2021,"Good 8700k with new name and less changes of poor overclocking, limited numbers add bit of exclusivity. Bought not for performance, but because it is a gimmick.","['good', '8700k', 'new', 'name', 'less', 'changes', 'poor', 'overclocking', 'limited', 'numbers', 'add', 'bit', 'exclusivity', 'bought', 'performance', 'gimmick']",positive,1
516988,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU---400GHz,IntelR-CoreTM-i7-8086K-CPU-400GHz,3 years ago.,2021,"Excellent Great chip, got lucky and found one just after release. Its been sitting on my Apex X from day one and auto clocked itself at 5.0GHZ all cores on first boot. Since than it been at 5.2 GHZ all cores stable. But sadly some drivers dont quiet play ball much above 5.24GHZ. The 280MM water cooler does great job at keeping the temps in check. Worth every penny I paid.","['excellent', 'great', 'chip', 'got', 'lucky', 'found', 'one', 'release', 'sitting', 'apex', 'x', 'day', 'one', 'auto', 'clocked', '5.0ghz', 'cores', 'first', 'boot', 'since', '5.2', 'ghz', 'cores', 'stable', 'sadly', 'drivers', 'dont', 'quiet', 'play', 'ball', 'much', '5.24ghz', '280mm', 'water', 'cooler', 'great', 'job', 'keeping', 'temps', 'check', 'worth', 'every', 'penny', 'paid']",positive,1
320742,https://cpu.userbenchmark.com/SpeedTest/320742/IntelR-CoreTM-i7-8550U-CPU---180GHz,IntelR-CoreTM-i7-8550U-CPU---180GHz,IntelR-CoreTM-i7-8550U-CPU-180GHz,3 years ago.,2021,Excellent Se puede decir que es un buen procesador pero le falta un poco ma para estar en los procesadores de alta gama,"['excellent', 'se', 'puede', 'decir', 'que', 'es', 'un', 'buen', 'procesador', 'pero', 'le', 'falta', 'un', 'poco', 'para', 'estar', 'en', 'los', 'procesadores', 'de', 'alta', 'gama']",positive,1
543591,https://cpu.userbenchmark.com/SpeedTest/543591/IntelR-CoreTM-i7-8559U-CPU---270GHz,IntelR-CoreTM-i7-8559U-CPU---270GHz,IntelR-CoreTM-i7-8559U-CPU-270GHz,3 years ago.,2021,Excellent NUC with I7-8559U not available!,"['excellent', 'nuc', 'i7-8559u', 'available']",negative,0
543591,https://cpu.userbenchmark.com/SpeedTest/543591/IntelR-CoreTM-i7-8559U-CPU---270GHz,IntelR-CoreTM-i7-8559U-CPU---270GHz,IntelR-CoreTM-i7-8559U-CPU-270GHz,3 years ago.,2021,Excellent Low power meet high performance,"['excellent', 'low', 'power', 'meet', 'high', 'performance']",positive,1
470418,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,IntelR-CoreTM-i7-8750H-CPU---220GHz,IntelR-CoreTM-i7-8750H-CPU-220GHz,3 years ago.,2021,Good Great CPU fast good for big workloads,"['good', 'great', 'cpu', 'fast', 'good', 'big', 'workloads']",negative,0
470418,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,IntelR-CoreTM-i7-8750H-CPU---220GHz,IntelR-CoreTM-i7-8750H-CPU-220GHz,3 years ago.,2021,Good im using an HP Omen 15 2018 with this processor and the games i have been playing are running smoothly,"['good', 'im', 'using', 'hp', 'omen', 'processor', 'games', 'playing', 'running', 'smoothly']",positive,1
470418,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz,IntelR-CoreTM-i7-8750H-CPU---220GHz,IntelR-CoreTM-i7-8750H-CPU-220GHz,3 years ago.,2021,"Good Its good but, i expected more","['good', 'good', 'expected']",positive,1
816180,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz,IntelR-CoreTM-i7-9700-CPU---300GHz,IntelR-CoreTM-i7-9700-CPU-300GHz,3 years ago.,2021,"Good It's great for tasking and games, but I would rather get a 9700k than this.","['good', ""'s"", 'great', 'tasking', 'games', 'would', 'rather', 'get', '9700k']",positive,1
816132,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz,IntelR-CoreTM-i7-9700F-CPU---300GHz,IntelR-CoreTM-i7-9700F-CPU-300GHz,3 years ago.,2021,Average it barely runs any big games but its kinda cheap,"['average', 'barely', 'runs', 'big', 'games', 'kinda', 'cheap']",positive,1
710154,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz,IntelR-CoreTM-i7-9700KF-CPU---360GHz,IntelR-CoreTM-i7-9700KF-CPU-360GHz,3 years ago.,2021,Excellent Amazing cpu for gaming and basic work use.,"['excellent', 'amazing', 'cpu', 'gaming', 'basic', 'work', 'use']",positive,1
766364,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,IntelR-CoreTM-i7-9750H-CPU---260GHz,IntelR-CoreTM-i7-9750H-CPU-260GHz,3 years ago.,2021,"Good Performant, avec un c?t? couteau suisse","['good', 'performant', 'avec', 'un', 'c?t?', 'couteau', 'suisse']",negative,0
766364,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,IntelR-CoreTM-i7-9750H-CPU---260GHz,IntelR-CoreTM-i7-9750H-CPU-260GHz,3 years ago.,2021,"Excellent I have tried both i5-9300H and i7-10750H. This CPU is still rocking at 2021 Q2 and has decent GPU options. Able to run modern 3D games at more than 60 fps with high setting, 50 fps at maximum setting. Very good mid-range gaming CPU.","['excellent', 'tried', 'i5-9300h', 'i7-10750h', 'cpu', 'still', 'rocking', 'q2', 'decent', 'gpu', 'options', 'able', 'run', 'modern', '3d', 'games', 'fps', 'high', 'setting', 'fps', 'maximum', 'setting', 'good', 'mid-range', 'gaming', 'cpu']",positive,1
766364,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,IntelR-CoreTM-i7-9750H-CPU---260GHz,IntelR-CoreTM-i7-9750H-CPU-260GHz,3 years ago.,2021,"Excellent This chip slaps, it can rival my r5 3600 which is bonkers. I love this CPU in my XPG Xenia 15 because undervolting is such a great thing. Intel did well on this one.","['excellent', 'chip', 'slaps', 'rival', 'r5', 'bonkers', 'love', 'cpu', 'xpg', 'xenia', 'undervolting', 'great', 'thing', 'intel', 'well', 'one']",positive,1
766364,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz,IntelR-CoreTM-i7-9750H-CPU---260GHz,IntelR-CoreTM-i7-9750H-CPU-260GHz,3 years ago.,2021,Good Damn fine gaming laptop CPU a couple years on.,"['good', 'damn', 'fine', 'gaming', 'laptop', 'cpu', 'couple', 'years']",positive,1
826055,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz,IntelR-CoreTM-i7-9850H-CPU---260GHz,IntelR-CoreTM-i7-9850H-CPU-260GHz,3 years ago.,2021,Good ?oklu ?ekirdek fark yaratiyor.,"['good', '?oklu', '?ekirdek', 'fark', 'yaratiyor']",positive,1
891469,https://cpu.userbenchmark.com/SpeedTest/891469/IntelR-CoreTM-i7-10510U-CPU---180GHz,IntelR-CoreTM-i7-10510U-CPU---180GHz,IntelR-CoreTM-i7-10510U-CPU-180GHz,3 years ago.,2021,Good i have it faster prossecor ever,"['good', 'faster', 'prossecor', 'ever']",positive,1
1183814,https://cpu.userbenchmark.com/SpeedTest/1183814/IntelR-CoreTM-i7-10700F-CPU---290GHz,IntelR-CoreTM-i7-10700F-CPU---290GHz,IntelR-CoreTM-i7-10700F-CPU-290GHz,3 years ago.,2021,Excellent I would much rather this than a ryzen 7 any day. AMD is very overrated and overpriced. This cpu only costs 280 dollars to do better than almost any ryzen 7. Combine it with an rtx gpu and you have yourself a monster of a gaming setup and a monster workstation.,"['excellent', 'would', 'much', 'rather', 'ryzen', 'day', 'amd', 'overrated', 'overpriced', 'cpu', 'costs', 'dollars', 'better', 'almost', 'ryzen', '7.', 'combine', 'rtx', 'gpu', 'monster', 'gaming', 'setup', 'monster', 'workstation']",positive,1
1171560,https://cpu.userbenchmark.com/SpeedTest/1171560/IntelR-CoreTM-i7-10700KF-CPU---380GHz,IntelR-CoreTM-i7-10700KF-CPU---380GHz,IntelR-CoreTM-i7-10700KF-CPU-380GHz,3 years ago.,2021,"Good Quite expensive, Great CPU, Can run very game you throw at it with ease, runs quite hot, but with the right cooling you shouldn't get more than 80C with maximum sustained load. Turbo clock is very fast as well.","['good', 'quite', 'expensive', 'great', 'cpu', 'run', 'game', 'throw', 'ease', 'runs', 'quite', 'hot', 'right', 'cooling', ""n't"", 'get', '80c', 'maximum', 'sustained', 'load', 'turbo', 'clock', 'fast', 'well']",positive,1
900004,https://cpu.userbenchmark.com/SpeedTest/900004/IntelR-CoreTM-i7-10710U-CPU---110GHz,IntelR-CoreTM-i7-10710U-CPU---110GHz,IntelR-CoreTM-i7-10710U-CPU-110GHz,3 years ago.,2021,Excellent I'm surprised at how a 15W power CPU could do. Very good for the everyday task and some 3D games. But not recommended for gaming.,"['excellent', ""'m"", 'surprised', '15w', 'power', 'cpu', 'could', 'good', 'everyday', 'task', '3d', 'games', 'recommended', 'gaming']",positive,1
1053158,https://cpu.userbenchmark.com/SpeedTest/1053158/IntelR-CoreTM-i7-10750H-CPU---260GHz,IntelR-CoreTM-i7-10750H-CPU---260GHz,IntelR-CoreTM-i7-10750H-CPU-260GHz,3 years ago.,2021,"Excellent 6C 12T with TDP 45W and iGPU UHD 630. Perfect mid-range gaming CPU. Able to equip GTX1080, RTX 2000 series and RTX 3000 series. Can run modern 3D games more than 60 fps with RTX 2000 series, and 90~up to 120 fps with RTX 3000 series. You could also get GTX 1650ti or GTX 1660 ti, GTX 1060, GTX 1070 if you want a lower cost. Should be good 'till 2023~2024.","['excellent', '6c', '12t', 'tdp', '45w', 'igpu', 'uhd', '630.', 'perfect', 'mid-range', 'gaming', 'cpu', 'able', 'equip', 'gtx1080', 'rtx', 'series', 'rtx', 'series', 'run', 'modern', '3d', 'games', 'fps', 'rtx', 'series', '90~up', 'fps', 'rtx', 'series', 'could', 'also', 'get', 'gtx', '1650ti', 'gtx', 'ti', 'gtx', 'gtx', 'want', 'lower', 'cost', 'good', ""'till"", '2023~2024']",positive,1
1053158,https://cpu.userbenchmark.com/SpeedTest/1053158/IntelR-CoreTM-i7-10750H-CPU---260GHz,IntelR-CoreTM-i7-10750H-CPU---260GHz,IntelR-CoreTM-i7-10750H-CPU-260GHz,3 years ago.,2021,Excellent Its good for laptops and beats i9 6th and 7th gens,"['excellent', 'good', 'laptops', 'beats', 'i9', '6th', '7th', 'gens']",positive,1
1111393,https://cpu.userbenchmark.com/SpeedTest/1111393/IntelR-CoreTM-i7-10875H-CPU---230GHz,IntelR-CoreTM-i7-10875H-CPU---230GHz,IntelR-CoreTM-i7-10875H-CPU-230GHz,3 years ago.,2021,"Average Perhaps it's the system (Dell Precision 3551) it is in, but has *anybody* been able to achieve more than 4.9 GHz with this CPU (it's supposed to go up to 5.1)? what settings are needed for that? My system does 4.8 GHz under Linux (not Windows) but is making funny electronic noises when doing so.","['average', 'perhaps', ""'s"", 'system', 'dell', 'precision', 'anybody', 'able', 'achieve', '4.9', 'ghz', 'cpu', ""'s"", 'supposed', 'go', '5.1', 'settings', 'needed', 'system', '4.8', 'ghz', 'linux', 'windows', 'making', 'funny', 'electronic', 'noises']",positive,1
961,https://cpu.userbenchmark.com/SpeedTest/961/IntelR-CoreTM-i7-CPU---------870----293GHz,IntelR-CoreTM-i7-CPU---------870----293GHz,IntelR-CoreTM-i7-CPU-870-293GHz,3 years ago.,2021,"Excellent Intel Core i7-870 (2.93 GHz) has same performances as Core i7-880 (3.06 GHz). And it absolutely does not heat up. So why do you want to buy the fastest processor on paper, other than spending money unnecessarily ?? In addition you are very likely now to come across an ""Engineering Sample"" processor, and not a ""Production"" processor.........","['excellent', 'intel', 'core', 'i7-870', '2.93', 'ghz', 'performances', 'core', 'i7-880', '3.06', 'ghz', 'absolutely', 'heat', 'want', 'buy', 'fastest', 'processor', 'paper', 'spending', 'money', 'unnecessarily', 'addition', 'likely', 'come', 'across', '``', 'engineering', 'sample', ""''"", 'processor', '``', 'production', ""''"", 'processor']",positive,1
961,https://cpu.userbenchmark.com/SpeedTest/961/IntelR-CoreTM-i7-CPU---------870----293GHz,IntelR-CoreTM-i7-CPU---------870----293GHz,IntelR-CoreTM-i7-CPU-870-293GHz,3 years ago.,2021,"Excellent Have one overclocked my i7-870 at 3,8Ghz and still plays high and very high with almost games with my GTX 1060 6GB at 1080p","['excellent', 'one', 'overclocked', 'i7-870', '3,8ghz', 'still', 'plays', 'high', 'high', 'almost', 'games', 'gtx', '6gb', '1080p']",negative,0
961,https://cpu.userbenchmark.com/SpeedTest/961/IntelR-CoreTM-i7-CPU---------870----293GHz,IntelR-CoreTM-i7-CPU---------870----293GHz,IntelR-CoreTM-i7-CPU-870-293GHz,3 years ago.,2021,Average new totodan cpu,"['average', 'new', 'totodan', 'cpu']",positive,1
15321,https://cpu.userbenchmark.com/SpeedTest/15321/IntelR-CoreTM-i7-CPU---------880----307GHz,IntelR-CoreTM-i7-CPU---------880----307GHz,IntelR-CoreTM-i7-CPU-880-307GHz,3 years ago.,2021,Average candidate for wopr,"['average', 'candidate', 'wopr']",positive,1
79,https://cpu.userbenchmark.com/SpeedTest/79/IntelR-CoreTM-i7-CPU---------930----280GHz,IntelR-CoreTM-i7-CPU---------930----280GHz,IntelR-CoreTM-i7-CPU-930-280GHz,3 years ago.,2021,"Good i buy it in 2010 My bench With a brilliant single core score, this CPU is the business: It demolishes everyday tasks such as web browsing, office apps and audio/video playback. Additionally this processor can handle very light workstation, and even some very light server workloads. Finally, with a gaming score of 80.7%, this CPU's suitability for 3D gaming is very good.","['good', 'buy', 'bench', 'brilliant', 'single', 'core', 'score', 'cpu', 'business', 'demolishes', 'everyday', 'tasks', 'web', 'browsing', 'office', 'apps', 'audio/video', 'playback', 'additionally', 'processor', 'handle', 'light', 'workstation', 'even', 'light', 'server', 'workloads', 'finally', 'gaming', 'score', '80.7', 'cpu', ""'s"", 'suitability', '3d', 'gaming', 'good']",negative,0
778,https://cpu.userbenchmark.com/SpeedTest/778/IntelR-CoreTM-i7-CPU---------960----320GHz,IntelR-CoreTM-i7-CPU---------960----320GHz,IntelR-CoreTM-i7-CPU-960-320GHz,3 years ago.,2021,Good i have one with ocz ram (4gb x 3) and it works fine with 1gb gpu,"['good', 'one', 'ocz', 'ram', '4gb', 'x', 'works', 'fine', '1gb', 'gpu']",positive,1
8374,https://cpu.userbenchmark.com/SpeedTest/8374/IntelR-CoreTM-i7-CPU---------970----320GHz,IntelR-CoreTM-i7-CPU---------970----320GHz,IntelR-CoreTM-i7-CPU-970-320GHz,3 years ago.,2021,Excellent Love it fast enough too play new games in 2020 at 200fps steady paired with a Asus dual OC gtx 1060 but probably even better with a RTX 2060super too reach full potential,"['excellent', 'love', 'fast', 'enough', 'play', 'new', 'games', '200fps', 'steady', 'paired', 'asus', 'dual', 'oc', 'gtx', 'probably', 'even', 'better', 'rtx', '2060super', 'reach', 'full', 'potential']",positive,1
3336,https://cpu.userbenchmark.com/SpeedTest/3336/IntelR-CoreTM-i7-CPU---------980----333GHz,IntelR-CoreTM-i7-CPU---------980----333GHz,IntelR-CoreTM-i7-CPU-980-333GHz,3 years ago.,2021,"Excellent 6 cores, 12 threads, 60+ FPS In KSP, TF2, CS:GO and Call Of Duty: Worls at war","['excellent', 'cores', 'threads', '60+', 'fps', 'ksp', 'tf2', 'cs', 'go', 'call', 'duty', 'worls', 'war']",positive,1
4880,https://cpu.userbenchmark.com/SpeedTest/4880/IntelR-CoreTM-i7-CPU-------L-640----213GHz,IntelR-CoreTM-i7-CPU-------L-640----213GHz,IntelR-CoreTM-i7-CPU-L-640-213GHz,3 years ago.,2021,Excellent to old a i3 5005u is better its not enough you need something new,"['excellent', 'old', 'i3', '5005u', 'better', 'enough', 'need', 'something', 'new']",positive,1
415,https://cpu.userbenchmark.com/SpeedTest/415/IntelR-CoreTM-i7-CPU-------Q-740----173GHz,IntelR-CoreTM-i7-CPU-------Q-740----173GHz,IntelR-CoreTM-i7-CPU-Q-740-173GHz,3 years ago.,2021,Average does it's job but a hell for gaming,"['average', ""'s"", 'job', 'hell', 'gaming']",positive,1
353078,https://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz,IntelR-CoreTM-i9-7940X-CPU---310GHz,IntelR-CoreTM-i9-7940X-CPU-310GHz,3 years ago.,2021,Excellent Can be found for cheap on Aliexpress. Motherboards still competitively priced compared to TRX4 which makes this a fantastic budget workstation choice in 2021 for those who need more than 10-12 cores and don't have money to get a Threadripper.,"['excellent', 'found', 'cheap', 'aliexpress', 'motherboards', 'still', 'competitively', 'priced', 'compared', 'trx4', 'makes', 'fantastic', 'budget', 'workstation', 'choice', 'need', '10-12', 'cores', ""n't"", 'money', 'get', 'threadripper']",positive,1
352013,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz,IntelR-CoreTM-i9-7980XE-CPU---260GHz,IntelR-CoreTM-i9-7980XE-CPU-260GHz,3 years ago.,2021,Excellent Je iz vergut ik leyben das protzesser,"['excellent', 'je', 'iz', 'vergut', 'ik', 'leyben', 'das', 'protzesser']",positive,1
352013,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz,IntelR-CoreTM-i9-7980XE-CPU---260GHz,IntelR-CoreTM-i9-7980XE-CPU-260GHz,3 years ago.,2021,"Excellent I love this CPU, it's finally affordable and I get to play with it now. So far I have a stable 4.7GHz OC across all 18 cores , and now the fun begins","['excellent', 'love', 'cpu', ""'s"", 'finally', 'affordable', 'get', 'play', 'far', 'stable', '4.7ghz', 'oc', 'across', 'cores', 'fun', 'begins']",positive,1
764533,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz,IntelR-CoreTM-i9-9900KF-CPU---360GHz,IntelR-CoreTM-i9-9900KF-CPU-360GHz,3 years ago.,2021,Good creo que en general es mejor cpu y ademas con mejor precio para mi intel siempre a tenido mejor estabilidad,"['good', 'creo', 'que', 'en', 'general', 'es', 'mejor', 'cpu', 'ademas', 'con', 'mejor', 'precio', 'para', 'mi', 'intel', 'siempre', 'tenido', 'mejor', 'estabilidad']",positive,1
764533,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz,IntelR-CoreTM-i9-9900KF-CPU---360GHz,IntelR-CoreTM-i9-9900KF-CPU-360GHz,3 years ago.,2021,Good fast as hell,"['good', 'fast', 'hell']",positive,1
764533,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz,IntelR-CoreTM-i9-9900KF-CPU---360GHz,IntelR-CoreTM-i9-9900KF-CPU-360GHz,3 years ago.,2021,"Excellent Steady and definitely cooler than 9900K, overclocked to 5.1 GHZ on simple AIO water cooling.","['excellent', 'steady', 'definitely', 'cooler', '9900k', 'overclocked', '5.1', 'ghz', 'simple', 'aio', 'water', 'cooling']",positive,1
929964,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU-400GHz,3 years ago.,2021,Average I don't know why this says that is better i9-9900k than i9-9900ks,"['average', ""n't"", 'know', 'says', 'better', 'i9-9900k', 'i9-9900ks']",positive,1
929964,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU-400GHz,3 years ago.,2021,Good Terrible value when compared with competing options at the same pricepoint.,"['good', 'terrible', 'value', 'compared', 'competing', 'options', 'pricepoint']",positive,1
929964,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU-400GHz,3 years ago.,2021,Excellent userbenchmark has the big gaeeeeeeeeeeeeeeeeeee,"['excellent', 'userbenchmark', 'big', 'gaeeeeeeeeeeeeeeeeeee']",positive,1
929964,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU-400GHz,3 years ago.,2021,Excellent The fastest for a 9th gen processor! 8 Cores and 16 Threads are great for an Intel CPU!,"['excellent', 'fastest', '9th', 'gen', 'processor', 'cores', 'threads', 'great', 'intel', 'cpu']",positive,1
929964,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU-400GHz,3 years ago.,2021,Excellent Best as of 2020,"['excellent', 'best']",positive,1
929964,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU-400GHz,3 years ago.,2021,Excellent 5ghz all clock go brrrrrrrrrr,"['excellent', '5ghz', 'clock', 'go', 'brrrrrrrrrr']",positive,1
929964,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU---400GHz,IntelR-CoreTM-i9-9900KS-CPU-400GHz,3 years ago.,2021,Good can it run minecraft ? :(,"['good', 'run', 'minecraft']",positive,1
797907,https://cpu.userbenchmark.com/SpeedTest/797907/IntelR-CoreTM-i9-9980HK-CPU---240GHz,IntelR-CoreTM-i9-9980HK-CPU---240GHz,IntelR-CoreTM-i9-9980HK-CPU-240GHz,3 years ago.,2021,Good Same performance as i7-10750H. But could do better on multi-tasking.,"['good', 'performance', 'i7-10750h', 'could', 'better', 'multi-tasking']",positive,1
797907,https://cpu.userbenchmark.com/SpeedTest/797907/IntelR-CoreTM-i9-9980HK-CPU---240GHz,IntelR-CoreTM-i9-9980HK-CPU---240GHz,IntelR-CoreTM-i9-9980HK-CPU-240GHz,3 years ago.,2021,"Excellent Versatile CPU that can handle complex, multi-threaded projects and can be tweaked to run as fast as any laptop out there on the market.","['excellent', 'versatile', 'cpu', 'handle', 'complex', 'multi-threaded', 'projects', 'tweaked', 'run', 'fast', 'laptop', 'market']",positive,1
652504,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz,IntelR-CoreTM-i9-9980XE-CPU---300GHz,IntelR-CoreTM-i9-9980XE-CPU-300GHz,3 years ago.,2021,Good you know why... ITS THE BEST BEST BEST PC!!!,"['good', 'know', 'best', 'best', 'best', 'pc']",positive,1
652504,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz,IntelR-CoreTM-i9-9980XE-CPU---300GHz,IntelR-CoreTM-i9-9980XE-CPU-300GHz,3 years ago.,2021,"Excellent i like this prossesor very much,it is fast like bolt,but there have problem,it's very easy to overheat(althought i use the high speed cpu cooler like cooler master master fan)","['excellent', 'like', 'prossesor', 'much', 'fast', 'like', 'bolt', 'problem', ""'s"", 'easy', 'overheat', 'althought', 'use', 'high', 'speed', 'cpu', 'cooler', 'like', 'cooler', 'master', 'master', 'fan']",positive,1
